"","YEAR","YEAR_SCALED","SPECIES","STATION_ID","LATITUDE","LONGITUDE","SIZE","MATURE"
"255",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.255,73,0
"256",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.256,72,0
"257",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.257,72,0
"258",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.258,79,0
"259",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.259,69,0
"260",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.26,80,0
"261",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.261,85,0
"262",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.262,72,0
"263",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.263,87,1
"264",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.264,81,0
"265",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.265,74,0
"266",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.266,77,0
"267",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.267,70,0
"268",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.268,79,0
"269",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.269,93,1
"270",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.27,77,0
"271",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.271,69,0
"272",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.272,79,0
"273",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.273,73,0
"274",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.274,92,1
"275",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.275,84,0
"276",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.276,72,0
"277",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.277,86,0
"278",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.278,77,0
"279",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.279,61,0
"280",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.28,68,0
"281",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.281,73,0
"282",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.282,80,0
"283",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.283,83,0
"284",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.284,77,0
"285",1989,-1.36856515793535,"SNOW","I-03",6402.7983182036,0.285,79,0
