"","YEAR","SPECIES","REGION","DISTRICT","SIZE_5MM","PROP_MATURE","PROP_MATURE_SD","PROP_MATURE_LOGIT","PROP_MATURE_LOGIT_SD","NUM_MATURE","NUM_IMMATURE","TOTAL_CRAB","INTERPOLATED"
"29",1990,"TANNER","EBS","ALL",157.5,0.995726242918645,0.00218048830681396,5.70280278845608,0.836034695687981,133.047745707298,0.5710542927022,133.6188,"N"
"30",1990,"TANNER","EBS","ALL",162.5,0.998393495315227,0.000819645247333374,6.79964245786133,1.02787290286885,74.8235022735548,0.120397726445191,74.9439,"N"
"31",1990,"TANNER","EBS","ALL",167.5,0.999348811781315,0.00033223888708426,7.87291135724357,1.25857909215129,68.335871489131,0.0445285108689717,68.3804,"N"
"32",1990,"TANNER","EBS","ALL",172.5,0.99979953000356,0.000102280610428668,9.18375070617946,1.43090536214224,34.9631895241305,0.00701047586951375,34.9702,"N"
"33",1990,"TANNER","EBS","ALL",177.5,0.999891706729506,5.52516686194432e-05,9.97597683893331,1.6954813064694,9.99891706729506,0.00108293270494109,10,"N"
"34",1990,"TANNER","EBS","ALL",182.5,0.999951502253331,2.47437483004176e-05,10.8416300495109,1.71966160444322,2.99985450675999,0.000145493240006456,3,"N"
"35",1990,"TANNER","EBS","E166",17.5,0.000545775956677259,0.000877375992919524,-8.8700978926727,1.69856977584805,0.000545775956677259,0.999454224043323,1,"N"
"36",1990,"TANNER","EBS","E166",22.5,0.000761117358762976,0.00115361594215801,-8.31289581615546,1.52266236427386,0.00532782151134083,6.99467217848866,7,"N"
"37",1990,"TANNER","EBS","E166",27.5,0.000562047490282915,0.00061545492256635,-8.11725259831111,1.23098896380947,0.0141694420490284,25.196230557951,25.2104,"N"
"38",1990,"TANNER","EBS","E166",32.5,0.000985133187605074,0.000852455082154881,-7.36890950826271,1.01398026086552,0.0638774150707757,64.7775225849292,64.8414,"N"
