"","YEAR","SIZE_BIN","PROP_MATURE"
"647",2010,152.5,0.980624843198343
"648",2010,157.5,0.993549656094256
"649",2010,162.5,0.997872438548985
"650",2010,167.5,0.999286813337575
"651",2010,172.5,0.999755862944144
"652",2012,12.5,0
"653",2012,17.5,0
"654",2012,22.5,0
"655",2012,27.5,0
"656",2012,32.5,0
"657",2012,37.5,0
"658",2012,42.5,0
"659",2012,47.5,0
"660",2012,52.5,0
"661",2012,57.5,0
"662",2012,62.5,0
"663",2012,67.5,0.102144629796887
"664",2012,72.5,0.123092623177257
"665",2012,77.5,0.165241900562645
"666",2012,82.5,0.223153046521389
"667",2012,87.5,0.27846163987972
"668",2012,92.5,0.314551242342706
"669",2012,97.5,0.329548256876867
"670",2012,102.5,0.335642150435824
"671",2012,107.5,0.356255517753194
"672",2012,112.5,0.410984397855437
"673",2012,117.5,0.514309957050551
"674",2012,122.5,0.656628064379035
"675",2012,127.5,0.793580698691096
"676",2012,132.5,0.888968510510272
"677",2012,137.5,0.941363249788853
"678",2012,142.5,0.967860878385191
"679",2012,147.5,0.9817286748745
"680",2012,152.5,0.989564501046331
"681",2012,157.5,0.994334804158401
"682",2012,162.5,0.997156772606114
"683",2014,17.5,0
"684",2014,22.5,0
"685",2014,27.5,0
"686",2014,32.5,0
"687",2014,37.5,0
"688",2014,42.5,0
"689",2014,47.5,0
"690",2014,52.5,0.00746259315857475
"691",2014,57.5,0.00492648755573724
"692",2014,62.5,0.0111995127504281
"693",2014,67.5,0.0420949443453518
"694",2014,72.5,0.138847568189522
"695",2014,77.5,0.267301557869123
"696",2014,82.5,0.309267030550688
"697",2014,87.5,0.260714751894026
"698",2014,92.5,0.188484522921092
"699",2014,97.5,0.152514566831145
"700",2014,102.5,0.165295173867546
"701",2014,107.5,0.241060465182288
"702",2014,112.5,0.400095524257393
"703",2014,117.5,0.592840829323586
"704",2014,122.5,0.740077233786368
"705",2014,127.5,0.825220870698603
"706",2014,132.5,0.882631128071656
"707",2014,137.5,0.93956548672759
"708",2014,142.5,0.983071455371435
"709",2014,147.5,0.998195945124672
"710",2014,152.5,0.999936937703337
"711",2014,157.5,0.999999250112577
"712",2014,162.5,0.999999996201171
"713",2014,167.5,0.999999999987594
"714",2014,172.5,1
"715",2014,177.5,1
"716",2016,12.5,0
"717",2016,17.5,0
"718",2016,22.5,0
"719",2016,27.5,0
"720",2016,32.5,0
"721",2016,37.5,0
"722",2016,42.5,0
"723",2016,47.5,0
"724",2016,52.5,0
"725",2016,57.5,0
"726",2016,62.5,0
"727",2016,67.5,0.0464577369242204
"728",2016,72.5,0.0430899097199467
"729",2016,77.5,0.0452285641095006
"730",2016,82.5,0.0539289871542755
"731",2016,87.5,0.0729443128217071
"732",2016,92.5,0.110480192918894
"733",2016,97.5,0.18176615670041
"734",2016,102.5,0.30717319226965
"735",2016,107.5,0.491535341805766
"736",2016,112.5,0.692537176760208
"737",2016,117.5,0.845758934416389
"738",2016,122.5,0.931965479242494
"739",2016,127.5,0.971954698272431
"740",2016,132.5,0.98877461149115
"741",2016,137.5,0.995560068192793
