"","SPECIES","REGION","DISTRICT","YEAR","SIZE_BIN","NUM_IMMATURE","NUM_MATURE","TOTAL_CRAB","PROP_MATURE"
"422","TANNER","EBS","ALL",2011,15,0,0,0,0
"423","TANNER","EBS","ALL",2011,25,1,2,3,0
"424","TANNER","EBS","ALL",2011,35,1,2,3,0
"425","TANNER","EBS","ALL",2011,45,5,6,11,0
"426","TANNER","EBS","ALL",2011,55,5,2,7,0
"427","TANNER","EBS","ALL",2011,65,21,1,22,0.045454545
"428","TANNER","EBS","ALL",2011,75,5,1,6,0.166666667
"429","TANNER","EBS","ALL",2011,85,4,0,4,0
"430","TANNER","EBS","ALL",2011,95,2,2,4,0.5
"431","TANNER","EBS","ALL",2011,105,2,1,3,0.333333333
"432","TANNER","EBS","ALL",2011,115,1,1,2,0.5
"433","TANNER","EBS","ALL",2011,125,0,4,4,1
"434","TANNER","EBS","ALL",2011,135,0,1,1,1
"435","TANNER","EBS","ALL",2011,145,0,2,2,1
"436","TANNER","EBS","ALL",2011,155,0,1,1,1
"437","TANNER","EBS","ALL",2011,165,0,0,0,1
"438","TANNER","EBS","ALL",2011,175,0,0,0,1
"439","TANNER","EBS","ALL",2011,185,0,0,0,1
"440","TANNER","EBS","ALL",2011,195,0,0,0,1
"441","TANNER","EBS","ALL",2012,5,0,0,0,0
"442","TANNER","EBS","ALL",2012,15,0,1,1,0
"443","TANNER","EBS","ALL",2012,25,0,13,13,0
"444","TANNER","EBS","ALL",2012,35,11.0495,41.9793,53.0288,0
"445","TANNER","EBS","ALL",2012,45,83.2009,44.0339,127.2348,0
"446","TANNER","EBS","ALL",2012,55,105.7253,19.9778,125.7031,0
"447","TANNER","EBS","ALL",2012,65,176.527,12.1373,188.6643,0.064332786
"448","TANNER","EBS","ALL",2012,75,103.8225,12.0758,115.8983,0.104193073
"449","TANNER","EBS","ALL",2012,85,118.5236,29.0471,147.5707,0.196835144
"450","TANNER","EBS","ALL",2012,95,86.9882,28,114.9882,0.243503246
"451","TANNER","EBS","ALL",2012,105,33.3633,16,49.3633,0.324127439
"452","TANNER","EBS","ALL",2012,115,14,25.0495,39.0495,0.641480685
"453","TANNER","EBS","ALL",2012,125,4,15,19,0.789473684
"454","TANNER","EBS","ALL",2012,135,0,14,14,1
"455","TANNER","EBS","ALL",2012,145,0,3,3,1
"456","TANNER","EBS","ALL",2012,155,0,1,1,1
"457","TANNER","EBS","ALL",2012,165,0,2,2,1
"458","TANNER","EBS","ALL",2012,175,0,0,0,1
"459","TANNER","EBS","ALL",2012,185,0,0,0,1
"460","TANNER","EBS","ALL",2012,195,0,0,0,1
"461","TANNER","EBS","ALL",2014,5,0,0,0,0
"462","TANNER","EBS","ALL",2014,15,0,0,0,0
"463","TANNER","EBS","ALL",2014,25,0,6,6,0
"464","TANNER","EBS","ALL",2014,35,3,23.9189,26.9189,0
"465","TANNER","EBS","ALL",2014,45,20,17,37,0
"466","TANNER","EBS","ALL",2014,55,26,7,33,0
"467","TANNER","EBS","ALL",2014,65,50.6891,3,53.6891,0.055877264
"468","TANNER","EBS","ALL",2014,75,47.1213,9,56.1213,0.16036692
"469","TANNER","EBS","ALL",2014,85,54.0308,20,74.0308,0.270157826
"470","TANNER","EBS","ALL",2014,95,34.3763,26.6947,61.071,0.437109266
"471","TANNER","EBS","ALL",2014,105,49.1521,31,80.1521,0.386764664
"472","TANNER","EBS","ALL",2014,115,28,41,69,0.594202899
"473","TANNER","EBS","ALL",2014,125,6,35,41,0.853658537
"474","TANNER","EBS","ALL",2014,135,2,19,21,0.904761905
"475","TANNER","EBS","ALL",2014,145,0,17,17,1
"476","TANNER","EBS","ALL",2014,155,0,10,10,1
"477","TANNER","EBS","ALL",2014,165,0,0,0,1
"478","TANNER","EBS","ALL",2014,175,0,0,0,1
"479","TANNER","EBS","ALL",2014,185,0,0,0,1
"480","TANNER","EBS","ALL",2014,195,0,0,0,1
"481","TANNER","EBS","ALL",2016,5,0,0,0,0
"482","TANNER","EBS","ALL",2016,15,0,0,0,0
"483","TANNER","EBS","ALL",2016,25,1,10,11,0
"484","TANNER","EBS","ALL",2016,35,6,11,17,0
"485","TANNER","EBS","ALL",2016,45,10,1,11,0
"486","TANNER","EBS","ALL",2016,55,12,7.7563,19.7563,0
"487","TANNER","EBS","ALL",2016,65,8,1,9,0.111111111
"488","TANNER","EBS","ALL",2016,75,28,4,32,0.125
"489","TANNER","EBS","ALL",2016,85,32,10,42,0.238095238
"490","TANNER","EBS","ALL",2016,95,24,19,43,0.441860465
"491","TANNER","EBS","ALL",2016,105,13,16,29,0.551724138
"492","TANNER","EBS","ALL",2016,115,9,49,58,0.844827586
"493","TANNER","EBS","ALL",2016,125,2,77,79,0.974683544
"494","TANNER","EBS","ALL",2016,135,0,70,70,1
"495","TANNER","EBS","ALL",2016,145,0,43,43,1
"496","TANNER","EBS","ALL",2016,155,0,18,18,1
"497","TANNER","EBS","ALL",2016,165,0,5,5,1
"498","TANNER","EBS","ALL",2016,175,0,0,0,1
"499","TANNER","EBS","ALL",2016,185,0,0,0,1
"500","TANNER","EBS","ALL",2016,195,0,0,0,1
"501","TANNER","EBS","ALL",2017,5,0,0,0,0
"502","TANNER","EBS","ALL",2017,15,0,0,0,0
"503","TANNER","EBS","ALL",2017,25,0,9,9,0
"504","TANNER","EBS","ALL",2017,35,4,10,14,0
"505","TANNER","EBS","ALL",2017,45,21,9,30,0
"506","TANNER","EBS","ALL",2017,55,43,9,52,0
"507","TANNER","EBS","ALL",2017,65,79,12,91,0.131868132
"508","TANNER","EBS","ALL",2017,75,124,11,135,0.081481481
"509","TANNER","EBS","ALL",2017,85,97,29,126,0.23015873
"510","TANNER","EBS","ALL",2017,95,72,50,122,0.409836066
"511","TANNER","EBS","ALL",2017,105,44,55,99,0.555555556
"512","TANNER","EBS","ALL",2017,115,22,45,67,0.671641791
"513","TANNER","EBS","ALL",2017,125,19,41,60,0.683333333
"514","TANNER","EBS","ALL",2017,135,4,25,29,0.862068966
"515","TANNER","EBS","ALL",2017,145,0,7,7,1
"516","TANNER","EBS","ALL",2017,155,0,1,1,1
"517","TANNER","EBS","ALL",2017,165,0,1,1,1
"518","TANNER","EBS","ALL",2017,175,0,0,0,1
"519","TANNER","EBS","ALL",2017,185,0,0,0,1
"520","TANNER","EBS","ALL",2017,195,0,0,0,1
"521","TANNER","EBS","ALL",2018,5,0,0,0,0
"522","TANNER","EBS","ALL",2018,15,0,0,0,0
"523","TANNER","EBS","ALL",2018,25,3,63,66,0
"524","TANNER","EBS","ALL",2018,35,80.4684,119.159,199.6273,0
"525","TANNER","EBS","ALL",2018,45,203.2735,110.8621,314.1356,0
"526","TANNER","EBS","ALL",2018,55,198.4998,51.2851,249.785,0
"527","TANNER","EBS","ALL",2018,65,120.0633,18.7499,138.8131,0.13507266
"528","TANNER","EBS","ALL",2018,75,98.2538,17.7647,116.0185,0.153119751
"529","TANNER","EBS","ALL",2018,85,54.6174,37.9166,92.534,0.409758659
"530","TANNER","EBS","ALL",2018,95,50.9166,38.9166,89.8332,0.433209578
"531","TANNER","EBS","ALL",2018,105,15,51,66,0.772727273
"532","TANNER","EBS","ALL",2018,115,3,26,29,0.896551724
"533","TANNER","EBS","ALL",2018,125,1,26,27,0.962962963
"534","TANNER","EBS","ALL",2018,135,0,16,16,1
"535","TANNER","EBS","ALL",2018,145,0,2,2,1
"536","TANNER","EBS","ALL",2018,155,0,1,1,1
"537","TANNER","EBS","ALL",2018,165,0,0,0,1
"538","TANNER","EBS","ALL",2018,175,0,0,0,1
"539","TANNER","EBS","ALL",2018,185,0,0,0,1
"540","TANNER","EBS","ALL",2018,195,0,0,0,1
"541","TANNER","EBS","ALL",2019,5,0,0,0,0
"542","TANNER","EBS","ALL",2019,15,0,0,0,0
"543","TANNER","EBS","ALL",2019,25,2,19,21,0
"544","TANNER","EBS","ALL",2019,35,30.6718,75.7375,106.4093,0
"545","TANNER","EBS","ALL",2019,45,90.6592,46.7287,137.3879,0
"546","TANNER","EBS","ALL",2019,55,110.1716,17.405,127.5766,0
"547","TANNER","EBS","ALL",2019,65,156.3761,16,172.3761,0.092820314
"548","TANNER","EBS","ALL",2019,75,135.3817,15.9184,151.3,0.105210554
"549","TANNER","EBS","ALL",2019,85,124.1397,27.6607,151.8005,0.182217749
"550","TANNER","EBS","ALL",2019,95,58.293,77.8257,136.1186,0.571748849
"551","TANNER","EBS","ALL",2019,105,22.1384,49.8513,71.9896,0.692478443
"552","TANNER","EBS","ALL",2019,115,6,39.9256,45.9256,0.869353997
"553","TANNER","EBS","ALL",2019,125,1,17.8304,18.8304,0.946894299
"554","TANNER","EBS","ALL",2019,135,1,4,5,0.8
"555","TANNER","EBS","ALL",2019,145,0,0,0,1
"556","TANNER","EBS","ALL",2019,155,0,0,0,1
"557","TANNER","EBS","ALL",2019,165,0,0,0,1
"558","TANNER","EBS","ALL",2019,175,0,0,0,1
"559","TANNER","EBS","ALL",2019,185,0,0,0,1
"560","TANNER","EBS","ALL",2019,195,0,0,0,1
"561","TANNER","EBS","ALL",2021,5,0,0,0,0
"562","TANNER","EBS","ALL",2021,15,0,0,0,0
"563","TANNER","EBS","ALL",2021,25,0,0,0,0
"564","TANNER","EBS","ALL",2021,35,0,4,4,0
"565","TANNER","EBS","ALL",2021,45,34,14,48,0
"566","TANNER","EBS","ALL",2021,55,144.0251,15,159.0251,0
"567","TANNER","EBS","ALL",2021,65,198.7169,13,211.7169,0.061402753
"568","TANNER","EBS","ALL",2021,75,260.5765,18,278.5765,0.064614218
"569","TANNER","EBS","ALL",2021,85,201.8588,33.8588,235.7176,0.143641435
"570","TANNER","EBS","ALL",2021,95,169,81,250,0.324
"571","TANNER","EBS","ALL",2021,105,121,106,227,0.466960352
"572","TANNER","EBS","ALL",2021,115,34,81,115,0.704347826
"573","TANNER","EBS","ALL",2021,125,7,66,73,0.904109589
"574","TANNER","EBS","ALL",2021,135,0,12,12,1
"575","TANNER","EBS","ALL",2021,145,1,7,8,1
"576","TANNER","EBS","ALL",2021,155,0,1,1,1
"577","TANNER","EBS","ALL",2021,165,0,0,0,1
"578","TANNER","EBS","ALL",2021,175,0,0,0,1
"579","TANNER","EBS","ALL",2021,185,0,0,0,1
"580","TANNER","EBS","ALL",2021,195,0,0,0,1
"581","TANNER","EBS","ALL",2022,5,0,0,0,0
"582","TANNER","EBS","ALL",2022,15,0,0,0,0
"583","TANNER","EBS","ALL",2022,25,4,0,4,0
"584","TANNER","EBS","ALL",2022,35,18,26.6312,44.6312,0
"585","TANNER","EBS","ALL",2022,45,40.2624,7,47.2624,0
"586","TANNER","EBS","ALL",2022,55,116.6352,8,124.6352,0
"587","TANNER","EBS","ALL",2022,65,116.786,8,124.786,0.064109746
"588","TANNER","EBS","ALL",2022,75,122.2622,14.6312,136.8934,0.10688009
"589","TANNER","EBS","ALL",2022,85,119.0789,49,168.0789,0.291529752
"590","TANNER","EBS","ALL",2022,95,103,74,177,0.418079096
"591","TANNER","EBS","ALL",2022,105,94.6758,78,172.6758,0.451713532
"592","TANNER","EBS","ALL",2022,115,46,99,145,0.682758621
"593","TANNER","EBS","ALL",2022,125,20,69,89,0.775280899
"594","TANNER","EBS","ALL",2022,135,1,40,41,0.975609756
"595","TANNER","EBS","ALL",2022,145,0,27,27,1
"596","TANNER","EBS","ALL",2022,155,0,2,2,1
"597","TANNER","EBS","ALL",2022,165,0,0,0,1
"598","TANNER","EBS","ALL",2022,175,0,0,0,1
"599","TANNER","EBS","ALL",2022,185,0,0,0,1
"600","TANNER","EBS","ALL",2022,195,0,0,0,1
"601","TANNER","EBS","ALL",2023,5,0,0,0,0
"602","TANNER","EBS","ALL",2023,15,0,0,0,0
"603","TANNER","EBS","ALL",2023,25,0,6,6,0
"604","TANNER","EBS","ALL",2023,35,12,8.907,20.9071,0
"605","TANNER","EBS","ALL",2023,45,112.0072,33.0768,145.0839,0
"606","TANNER","EBS","ALL",2023,55,349.7728,49.7161,399.4889,0
"607","TANNER","EBS","ALL",2023,65,340.6862,19.4757,360.1619,0.054074961
"608","TANNER","EBS","ALL",2023,75,204.5286,24.743,229.2716,0.107920218
"609","TANNER","EBS","ALL",2023,85,144.6556,94.321,238.9766,0.394687077
"610","TANNER","EBS","ALL",2023,95,100.9494,126.6146,227.564,0.556390993
"611","TANNER","EBS","ALL",2023,105,58,142,200,0.71
"612","TANNER","EBS","ALL",2023,115,31,134,165,0.812121212
"613","TANNER","EBS","ALL",2023,125,12,86,98,0.87755102
"614","TANNER","EBS","ALL",2023,135,1,52,53,0.981132075
"615","TANNER","EBS","ALL",2023,145,0,28,28,1
"616","TANNER","EBS","ALL",2023,155,0,8,8,1
"617","TANNER","EBS","ALL",2023,165,0,0,0,1
"618","TANNER","EBS","ALL",2023,175,0,0,0,1
"619","TANNER","EBS","ALL",2023,185,0,0,0,1
"620","TANNER","EBS","ALL",2023,195,0,0,0,1
"621","TANNER","EBS","ALL",2024,5,0,0,0,0
"622","TANNER","EBS","ALL",2024,15,0,0,0,0
"623","TANNER","EBS","ALL",2024,25,0,0,0,0
"624","TANNER","EBS","ALL",2024,35,3,1,4,0
"625","TANNER","EBS","ALL",2024,45,19.4335,9.9572,29.3907,0
"626","TANNER","EBS","ALL",2024,55,245.9163,34.715,280.6313,0
"627","TANNER","EBS","ALL",2024,65,579.8836,34.4788,614.3624,0.056121335
"628","TANNER","EBS","ALL",2024,75,654.9356,37.5017,692.4373,0.054158986
"629","TANNER","EBS","ALL",2024,85,498.7983,49.263,548.0613,0.089885999
"630","TANNER","EBS","ALL",2024,95,202.7769,91.7112,294.4881,0.311425907
"631","TANNER","EBS","ALL",2024,105,45.1416,74.616,119.7576,0.62305863
"632","TANNER","EBS","ALL",2024,115,15.4725,76,91.4725,0.83085053
"633","TANNER","EBS","ALL",2024,125,5,106.7695,111.7695,0.955265057
"634","TANNER","EBS","ALL",2024,135,3,56,59,0.949152542
"635","TANNER","EBS","ALL",2024,145,0,27,27,1
"636","TANNER","EBS","ALL",2024,155,0,10,10,1
"637","TANNER","EBS","ALL",2024,165,0,2,2,1
"638","TANNER","EBS","ALL",2024,175,0,0,0,1
"639","TANNER","EBS","ALL",2024,185,0,0,0,1
"640","TANNER","EBS","ALL",2024,195,0,0,0,1
"641","TANNER","EBS","ALL",2025,5,0,0,0,0
"642","TANNER","EBS","ALL",2025,15,0,0,0,0
"643","TANNER","EBS","ALL",2025,25,0,9.5409,9.5409,0
"644","TANNER","EBS","ALL",2025,35,14.4263,32.2283,46.6545,0
"645","TANNER","EBS","ALL",2025,45,130.6037,74.221,204.8246,0
"646","TANNER","EBS","ALL",2025,55,337.111,56.5857,393.6966,0
"647","TANNER","EBS","ALL",2025,65,407.6413,89.5412,497.1825,0.180097305
"648","TANNER","EBS","ALL",2025,75,399.2903,52.4737,451.764,0.116152886
"649","TANNER","EBS","ALL",2025,85,366.8013,137.3211,504.1224,0.272396356
"650","TANNER","EBS","ALL",2025,95,216.6535,161.5655,378.219,0.427174513
"651","TANNER","EBS","ALL",2025,105,230.5455,117.305,347.8505,0.337228062
"652","TANNER","EBS","ALL",2025,115,136.7766,74.3671,211.1438,0.35221088
"653","TANNER","EBS","ALL",2025,125,43.8988,98.6886,142.5874,0.69212695
"654","TANNER","EBS","ALL",2025,135,0,40.7701,40.7701,1
"655","TANNER","EBS","ALL",2025,145,1,25.3043,26.3043,1
"656","TANNER","EBS","ALL",2025,155,0,4,4,1
"657","TANNER","EBS","ALL",2025,165,0,0,0,1
"658","TANNER","EBS","ALL",2025,175,0,0,0,1
"659","TANNER","EBS","ALL",2025,185,0,0,0,1
"660","TANNER","EBS","ALL",2025,195,0,0,0,1
"661","TANNER","EBS","E166",1990,5,0,0,0,0
"662","TANNER","EBS","E166",1990,15,0,0,0,0
"663","TANNER","EBS","E166",1990,25,1,3,4,0
"664","TANNER","EBS","E166",1990,35,5.5625,28.125,33.6875,0
"665","TANNER","EBS","E166",1990,45,25.25,30.4393,55.6893,0
"666","TANNER","EBS","E166",1990,55,15,4,19,0
"667","TANNER","EBS","E166",1990,65,84.717,8.1592,92.8762,0.087850278
"668","TANNER","EBS","E166",1990,75,90.4972,9.842,100.3392,0.098087288
"669","TANNER","EBS","E166",1990,85,122.8649,22.5435,145.4084,0.155035748
"670","TANNER","EBS","E166",1990,95,83.5807,16.3444,99.9251,0.163566511
"671","TANNER","EBS","E166",1990,105,97.6856,33.7127,131.3983,0.256568768
"672","TANNER","EBS","E166",1990,115,51.4198,59.0663,110.4861,0.5346039
"673","TANNER","EBS","E166",1990,125,44,70.1313,114.1313,0.614479113
"674","TANNER","EBS","E166",1990,135,36,90.5525,126.5525,0.715533079
"675","TANNER","EBS","E166",1990,145,12,75.842,87.842,1
"676","TANNER","EBS","E166",1990,155,0,82,82,1
"677","TANNER","EBS","E166",1990,165,0,63,63,1
"678","TANNER","EBS","E166",1990,175,0,21,21,1
"679","TANNER","EBS","E166",1990,185,0,0,0,1
"680","TANNER","EBS","E166",1990,195,0,0,0,1
"681","TANNER","EBS","E166",1991,5,0,0,0,0
"682","TANNER","EBS","E166",1991,15,0,0,0,0
"683","TANNER","EBS","E166",1991,25,0,0,0,0
"684","TANNER","EBS","E166",1991,35,2,12,14,0
"685","TANNER","EBS","E166",1991,45,11,2,13,0
"686","TANNER","EBS","E166",1991,55,15.44,3,18.44,0
"687","TANNER","EBS","E166",1991,65,34,1,35,0.028571429
"688","TANNER","EBS","E166",1991,75,122.511,6,128.511,0.04668861
"689","TANNER","EBS","E166",1991,85,159.182,13.5185,172.7005,0.078277133
"690","TANNER","EBS","E166",1991,95,133.4245,15,148.4245,0.101061482
"691","TANNER","EBS","E166",1991,105,187.806,23.88,211.686,0.112808594
"692","TANNER","EBS","E166",1991,115,127.911,29.469,157.38,0.187247427
"693","TANNER","EBS","E166",1991,125,92.943,74.8725,167.8155,0.446159622
"694","TANNER","EBS","E166",1991,135,25.9505,58.5315,84.482,0.692828058
"695","TANNER","EBS","E166",1991,145,2,61.9715,63.9715,1
"696","TANNER","EBS","E166",1991,155,1,40.5866,41.5866,1
"697","TANNER","EBS","E166",1991,165,0,43,43,1
"698","TANNER","EBS","E166",1991,175,0,17,17,1
"699","TANNER","EBS","E166",1991,185,0,0,0,1
"700","TANNER","EBS","E166",1991,195,0,0,0,1
"701","TANNER","EBS","E166",1992,5,0,0,0,0
"702","TANNER","EBS","E166",1992,15,0,0,0,0
"703","TANNER","EBS","E166",1992,25,0,1,1,0
"704","TANNER","EBS","E166",1992,35,1,0,1,0
"705","TANNER","EBS","E166",1992,45,1,2,3,0
"706","TANNER","EBS","E166",1992,55,1,0,1,0
"707","TANNER","EBS","E166",1992,65,0,0,0,0
"708","TANNER","EBS","E166",1992,75,2,0,2,0
"709","TANNER","EBS","E166",1992,85,7,0,7,0
"710","TANNER","EBS","E166",1992,95,9,2,11,0.181818182
"711","TANNER","EBS","E166",1992,105,2,0,2,0
"712","TANNER","EBS","E166",1992,115,2,1,3,0.333333333
"713","TANNER","EBS","E166",1992,125,4,9,13,0.692307692
"714","TANNER","EBS","E166",1992,135,6,4.3289,10.3289,0.419105616
"715","TANNER","EBS","E166",1992,145,0,4,4,1
"716","TANNER","EBS","E166",1992,155,0,4.3289,4.3289,1
"717","TANNER","EBS","E166",1992,165,0,2,2,1
"718","TANNER","EBS","E166",1992,175,0,0,0,1
"719","TANNER","EBS","E166",1992,185,0,0,0,1
"720","TANNER","EBS","E166",1992,195,0,0,0,1
"721","TANNER","EBS","E166",1993,5,0,0,0,0
"722","TANNER","EBS","E166",1993,15,0,0,0,0
"723","TANNER","EBS","E166",1993,25,0,0,0,0
"724","TANNER","EBS","E166",1993,35,0,0,0,0
"725","TANNER","EBS","E166",1993,45,2,1,3,0
"726","TANNER","EBS","E166",1993,55,0,0,0,0
"727","TANNER","EBS","E166",1993,65,3,0,3,0
"728","TANNER","EBS","E166",1993,75,8,1,9,0.111111111
"729","TANNER","EBS","E166",1993,85,9.575,0,9.575,0
"730","TANNER","EBS","E166",1993,95,12.0618,0,12.0618,0
"731","TANNER","EBS","E166",1993,105,17.1854,1,18.1854,0.054989167
"732","TANNER","EBS","E166",1993,115,22.309,5,27.309,0.183089824
"733","TANNER","EBS","E166",1993,125,17.309,18.2427,35.5517,0.51313158
"734","TANNER","EBS","E166",1993,135,20.0618,26.1854,46.2472,0.566205089
"735","TANNER","EBS","E166",1993,145,1,12.0618,13.0618,1
"736","TANNER","EBS","E166",1993,155,0,10,10,1
"737","TANNER","EBS","E166",1993,165,0,5,5,1
"738","TANNER","EBS","E166",1993,175,0,0,0,1
"739","TANNER","EBS","E166",1993,185,0,0,0,1
"740","TANNER","EBS","E166",1993,195,0,0,0,1
"741","TANNER","EBS","E166",1994,5,0,0,0,0
"742","TANNER","EBS","E166",1994,15,0,0,0,0
"743","TANNER","EBS","E166",1994,25,0,0,0,0
"744","TANNER","EBS","E166",1994,35,0,0,0,0
"745","TANNER","EBS","E166",1994,45,0,0,0,0
"746","TANNER","EBS","E166",1994,55,0,2,2,0
"747","TANNER","EBS","E166",1994,65,1,0,1,0
"748","TANNER","EBS","E166",1994,75,2,1,3,0.333333333
"749","TANNER","EBS","E166",1994,85,1,2,3,0.666666667
"750","TANNER","EBS","E166",1994,95,3,4,7,0.571428571
"751","TANNER","EBS","E166",1994,105,2,3,5,0.6
"752","TANNER","EBS","E166",1994,115,7,11,18,0.611111111
"753","TANNER","EBS","E166",1994,125,6,30,36,0.833333333
"754","TANNER","EBS","E166",1994,135,3,35,38,0.921052632
"755","TANNER","EBS","E166",1994,145,0,32,32,1
"756","TANNER","EBS","E166",1994,155,0,29,29,1
"757","TANNER","EBS","E166",1994,165,0,10,10,1
"758","TANNER","EBS","E166",1994,175,0,2,2,1
"759","TANNER","EBS","E166",1994,185,0,0,0,1
"760","TANNER","EBS","E166",1994,195,0,0,0,1
"761","TANNER","EBS","E166",1995,5,0,0,0,0
"762","TANNER","EBS","E166",1995,15,0,0,0,0
"763","TANNER","EBS","E166",1995,25,0,0,0,0
"764","TANNER","EBS","E166",1995,35,0,0,0,0
"765","TANNER","EBS","E166",1995,45,1,0,1,0
"766","TANNER","EBS","E166",1995,55,9,1,10,0
"767","TANNER","EBS","E166",1995,65,12,0,12,0
"768","TANNER","EBS","E166",1995,75,4,0,4,0
"769","TANNER","EBS","E166",1995,85,9,2,11,0.181818182
"770","TANNER","EBS","E166",1995,95,7,1,8,0.125
"771","TANNER","EBS","E166",1995,105,6,5,11,0.454545455
"772","TANNER","EBS","E166",1995,115,2,5,7,0.714285714
"773","TANNER","EBS","E166",1995,125,0,5,5,1
"774","TANNER","EBS","E166",1995,135,0,6.8549,6.8549,1
"775","TANNER","EBS","E166",1995,145,0,4,4,1
"776","TANNER","EBS","E166",1995,155,0,1,1,1
"777","TANNER","EBS","E166",1995,165,0,1,1,1
"778","TANNER","EBS","E166",1995,175,0,0,0,1
"779","TANNER","EBS","E166",1995,185,0,0,0,1
"780","TANNER","EBS","E166",1995,195,0,0,0,1
"781","TANNER","EBS","E166",1996,5,0,0,0,0
"782","TANNER","EBS","E166",1996,15,0,0,0,0
"783","TANNER","EBS","E166",1996,25,0,1,1,0
"784","TANNER","EBS","E166",1996,35,2,3,5,0
"785","TANNER","EBS","E166",1996,45,2,3,5,0
"786","TANNER","EBS","E166",1996,55,9,0,9,0
"787","TANNER","EBS","E166",1996,65,26,0,26,0
"788","TANNER","EBS","E166",1996,75,28,0,28,0
"789","TANNER","EBS","E166",1996,85,17,2,19,0.105263158
"790","TANNER","EBS","E166",1996,95,17,6,23,0.260869565
"791","TANNER","EBS","E166",1996,105,11,5,16,0.3125
"792","TANNER","EBS","E166",1996,115,2,2,4,0.5
"793","TANNER","EBS","E166",1996,125,0,1,1,1
"794","TANNER","EBS","E166",1996,135,0,1,1,1
"795","TANNER","EBS","E166",1996,145,0,0,0,1
"796","TANNER","EBS","E166",1996,155,0,5,5,1
"797","TANNER","EBS","E166",1996,165,0,0,0,1
"798","TANNER","EBS","E166",1996,175,0,0,0,1
"799","TANNER","EBS","E166",1996,185,0,0,0,1
"800","TANNER","EBS","E166",1996,195,0,0,0,1
"801","TANNER","EBS","E166",1997,5,0,0,0,0
"802","TANNER","EBS","E166",1997,15,0,0,0,0
"803","TANNER","EBS","E166",1997,25,0,0,0,0
"804","TANNER","EBS","E166",1997,35,0,0,0,0
"805","TANNER","EBS","E166",1997,45,0,0,0,0
"806","TANNER","EBS","E166",1997,55,0,0,0,0
"807","TANNER","EBS","E166",1997,65,7,0,7,0
"808","TANNER","EBS","E166",1997,75,6,0,6,0
"809","TANNER","EBS","E166",1997,85,12,1,13,0.076923077
"810","TANNER","EBS","E166",1997,95,12,2,14,0.142857143
"811","TANNER","EBS","E166",1997,105,12,4,16,0.25
"812","TANNER","EBS","E166",1997,115,7,4,11,0.363636364
"813","TANNER","EBS","E166",1997,125,0,6,6,1
"814","TANNER","EBS","E166",1997,135,0,1,1,1
"815","TANNER","EBS","E166",1997,145,0,0,0,1
"816","TANNER","EBS","E166",1997,155,0,0,0,1
"817","TANNER","EBS","E166",1997,165,0,0,0,1
"818","TANNER","EBS","E166",1997,175,0,0,0,1
"819","TANNER","EBS","E166",1997,185,0,0,0,1
"820","TANNER","EBS","E166",1997,195,0,0,0,1
"821","TANNER","EBS","E166",1998,5,0,0,0,0
"822","TANNER","EBS","E166",1998,15,0,0,0,0
"823","TANNER","EBS","E166",1998,25,1,0,1,0
"824","TANNER","EBS","E166",1998,35,2,6,8,0
"825","TANNER","EBS","E166",1998,45,13,9,22,0
"826","TANNER","EBS","E166",1998,55,20,1,21,0
"827","TANNER","EBS","E166",1998,65,16,2,18,0.111111111
"828","TANNER","EBS","E166",1998,75,16,0,16,0
"829","TANNER","EBS","E166",1998,85,13,5,18,0.277777778
"830","TANNER","EBS","E166",1998,95,15,8,23,0.347826087
"831","TANNER","EBS","E166",1998,105,11,13,24,0.541666667
"832","TANNER","EBS","E166",1998,115,10,17,27,0.62962963
"833","TANNER","EBS","E166",1998,125,5,19,24,0.791666667
"834","TANNER","EBS","E166",1998,135,0,12,12,1
"835","TANNER","EBS","E166",1998,145,0,1,1,1
"836","TANNER","EBS","E166",1998,155,0,1,1,1
"837","TANNER","EBS","E166",1998,165,0,0,0,1
"838","TANNER","EBS","E166",1998,175,0,0,0,1
"839","TANNER","EBS","E166",1998,185,0,0,0,1
"840","TANNER","EBS","E166",1998,195,0,0,0,1
"841","TANNER","EBS","E166",1999,5,0,0,0,0
"842","TANNER","EBS","E166",1999,15,0,0,0,0
"843","TANNER","EBS","E166",1999,25,2,1,3,0
"844","TANNER","EBS","E166",1999,35,2,9.7833,11.7833,0
"845","TANNER","EBS","E166",1999,45,2,0,2,0
"846","TANNER","EBS","E166",1999,55,15,2,17,0
"847","TANNER","EBS","E166",1999,65,17,0,17,0
"848","TANNER","EBS","E166",1999,75,28.3909,1,29.3909,0.034024137
"849","TANNER","EBS","E166",1999,85,47.9121,8.1303,56.0424,0.145074087
"850","TANNER","EBS","E166",1999,95,52.7818,12,64.7818,0.185237212
"851","TANNER","EBS","E166",1999,105,32.1303,9,41.1303,0.218816785
"852","TANNER","EBS","E166",1999,115,22.2606,23.1303,45.3909,0.509580114
"853","TANNER","EBS","E166",1999,125,2,16.1303,18.1303,0.889687429
"854","TANNER","EBS","E166",1999,135,0,3,3,1
"855","TANNER","EBS","E166",1999,145,0,1,1,1
"856","TANNER","EBS","E166",1999,155,0,1,1,1
"857","TANNER","EBS","E166",1999,165,0,0,0,1
"858","TANNER","EBS","E166",1999,175,0,0,0,1
"859","TANNER","EBS","E166",1999,185,0,0,0,1
"860","TANNER","EBS","E166",1999,195,0,0,0,1
"861","TANNER","EBS","E166",2000,5,0,0,0,0
