"","SPECIES","DISTRICT","SIZE","YEAR","REGION","A_EST","A_SE","B_EST","B_SE","PROP_MATURE"
"258","TANNER","E166",86,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.103018261196501
"259","TANNER","ALL",87,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.205958211712488
"260","TANNER","W166",87,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.370950145498165
"261","TANNER","E166",87,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.109873010538087
"262","TANNER","ALL",88,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.215844190939461
"263","TANNER","W166",88,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.388002002766787
"264","TANNER","E166",88,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.117124312252092
"265","TANNER","ALL",89,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.226069595294017
"266","TANNER","W166",89,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.405332627569189
"267","TANNER","E166",89,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.124787088832855
"268","TANNER","ALL",90,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.236633236000444
"269","TANNER","W166",90,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.422902432895957
"270","TANNER","E166",90,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.132875745119414
"271","TANNER","ALL",91,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.24753261218489
"272","TANNER","W166",91,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.440669463714435
"273","TANNER","E166",91,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.141403996034702
"274","TANNER","ALL",92,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.258763840077086
"275","TANNER","W166",92,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.458589775132571
"276","TANNER","E166",92,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.150384679952318
"277","TANNER","ALL",93,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.270321590202254
"278","TANNER","W166",93,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.476617852542574
"279","TANNER","E166",93,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.159829558721225
"280","TANNER","ALL",94,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.282199034138228
"281","TANNER","W166",94,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.494707065565082
"282","TANNER","E166",94,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.169749105872585
"283","TANNER","ALL",95,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.294387802391643
"284","TANNER","W166",95,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.512810146380085
"285","TANNER","E166",95,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.180152285076889
"286","TANNER","ALL",96,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.306877954886128
"287","TANNER","W166",96,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.530879682123095
"288","TANNER","E166",96,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.191046321503096
"289","TANNER","ALL",97,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.319657965451763
"290","TANNER","W166",97,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.548868610495185
"291","TANNER","E166",97,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.202436469339923
"292","TANNER","ALL",98,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.332714721556915
"293","TANNER","W166",98,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.56673070761378
"294","TANNER","E166",98,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.214325779353182
"295","TANNER","ALL",99,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.346033540330901
"296","TANNER","W166",99,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.584421057424566
"297","TANNER","E166",99,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.226714870948024
"298","TANNER","ALL",100,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.359598201689939
"299","TANNER","W166",100,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.60189649268662
"300","TANNER","E166",100,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.239601713752566
"301","TANNER","ALL",101,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.373390999103054
"302","TANNER","W166",101,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.619115998593624
"303","TANNER","E166",101,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.252981424207593
"304","TANNER","ALL",102,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.387392808223998
"305","TANNER","W166",102,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.636041071444874
"306","TANNER","E166",102,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.266846083001238
"307","TANNER","ALL",103,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.401583173276828
"308","TANNER","W166",103,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.652636026357506
"309","TANNER","E166",103,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.281184579392515
"310","TANNER","ALL",104,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.415940410725228
"311","TANNER","W166",104,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.668868249732967
"312","TANNER","E166",104,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.29598248848946
"313","TANNER","ALL",105,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.430441729389096
"314","TANNER","W166",105,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.684708393970723
"315","TANNER","E166",105,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.311221987356321
"316","TANNER","ALL",106,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.445063365807441
"317","TANNER","W166",106,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.700130513677021
"318","TANNER","E166",106,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.326881815396382
"319","TANNER","ALL",107,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.459780733296123
"320","TANNER","W166",107,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.715112144270986
"321","TANNER","E166",107,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.342937283778551
"322","TANNER","ALL",108,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.474568582824404
"323","TANNER","W166",108,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.729634325380839
"324","TANNER","E166",108,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.359360337744599
"325","TANNER","ALL",109,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.48940117354701
"326","TANNER","W166",109,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.743681572700829
"327","TANNER","E166",109,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.376119674461805
"328","TANNER","ALL",110,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.504252450589151
"329","TANNER","W166",110,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.757241803011995
"330","TANNER","E166",110,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.393180917699724
"331","TANNER","ALL",111,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.519096227499472
"332","TANNER","W166",111,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.770306217840585
"333","TANNER","E166",111,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.410506849052504
"334","TANNER","ALL",112,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.533906370667331
"335","TANNER","W166",112,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.782869151735705
"336","TANNER","E166",112,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.428057693756575
"337","TANNER","ALL",113,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.548656982950613
"338","TANNER","W166",113,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.794927891404261
"339","TANNER","E166",113,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.445791457436923
"340","TANNER","ALL",114,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.563322583780465
"341","TANNER","W166",114,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.806482471969003
"342","TANNER","E166",114,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.463664308431353
"343","TANNER","ALL",115,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.577878283099128
"344","TANNER","W166",115,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.817535456444362
"345","TANNER","E166",115,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.481630998773033
"346","TANNER","ALL",116,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.592299946642901
"347","TANNER","W166",116,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.828091704189763
"348","TANNER","E166",116,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.499645315537493
"349","TANNER","ALL",117,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.606564350298265
"350","TANNER","W166",117,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.838158133637805
"351","TANNER","E166",117,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.517660553154639
"352","TANNER","ALL",118,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.620649321527146
"353","TANNER","W166",118,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.847743484041768
"354","TANNER","E166",118,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.535629996509882
"355","TANNER","ALL",119,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.634533866167277
"356","TANNER","W166",119,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.856858080377614
"357","TANNER","E166",119,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.553507404254859
"358","TANNER","ALL",120,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.64819827925451
"359","TANNER","W166",120,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.865513604900703
"360","TANNER","E166",120,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.571247481740372
"361","TANNER","ALL",121,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.661624238873876
"362","TANNER","W166",121,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.873722878223225
"363","TANNER","E166",121,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.588806333372488
"364","TANNER","ALL",122,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.674794882413287
"365","TANNER","W166",122,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.881499652166225
"366","TANNER","E166",122,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.606141884955206
"367","TANNER","ALL",123,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.687694864956525
"368","TANNER","W166",123,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.888858416066614
"369","TANNER","E166",123,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.623214267676873
"370","TANNER","ALL",124,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.700310399899834
"371","TANNER","W166",124,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.895814217696405
"372","TANNER","E166",124,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.639986156762304
"373","TANNER","ALL",125,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.712629282199971
"374","TANNER","W166",125,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.902382499486213
"375","TANNER","E166",125,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.656423059375592
"376","TANNER","ALL",126,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.724640894952895
"377","TANNER","W166",126,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.90857895034145
"378","TANNER","E166",126,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.672493548039354
"379","TANNER","ALL",127,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.736336200255855
"380","TANNER","W166",127,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.914419372998528
"381","TANNER","E166",127,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.688169437553074
"382","TANNER","ALL",128,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.747707715517041
"383","TANNER","W166",128,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.919919566587893
"384","TANNER","E166",128,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.703425905067878
"385","TANNER","ALL",129,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.758749476544249
"386","TANNER","W166",129,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.925095223847502
"387","TANNER","E166",129,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.718241554538108
"388","TANNER","ALL",130,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.769456988866528
"389","TANNER","W166",130,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.929961842259492
"390","TANNER","E166",130,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.732598428163674
"391","TANNER","ALL",131,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.779827168821707
"392","TANNER","W166",131,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.934534648258926
"393","TANNER","E166",131,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.746481968618401
"394","TANNER","ALL",132,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.789858275980423
"395","TANNER","W166",132,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.938828533580556
"396","TANNER","E166",132,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.759880936800559
"397","TANNER","ALL",133,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.799549838477287
"398","TANNER","W166",133,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.942858002761631
"399","TANNER","E166",133,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.772787290530278
"400","TANNER","ALL",134,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.808902572786471
"401","TANNER","W166",134,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.946637130800152
"402","TANNER","E166",134,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.785196030056029
"403","TANNER","ALL",135,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.81791829941701
"404","TANNER","W166",135,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.950179529973108
"405","TANNER","E166",135,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.797105016432618
"406","TANNER","ALL",136,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.82659985591767
"407","TANNER","W166",136,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.953498324843247
"408","TANNER","E166",136,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.808514768819088
"409","TANNER","ALL",137,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.83495100847742
"410","TANNER","W166",137,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.956606134521398
"411","TANNER","E166",137,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.819428246546564
"412","TANNER","ALL",138,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.842976363290302
"413","TANNER","W166",138,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.959515061300366
"414","TANNER","E166",138,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.829850621457054
"415","TANNER","ALL",139,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.850681278727613
"416","TANNER","W166",139,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.962236684832756
"417","TANNER","E166",139,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.839789045549838
"418","TANNER","ALL",140,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.858071779229862
"419","TANNER","W166",140,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.964782061085857
"420","TANNER","E166",140,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.849252418426941
"421","TANNER","ALL",141,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.865154471699824
"422","TANNER","W166",141,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.967161725369796
"423","TANNER","E166",141,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.858251158435556
"424","TANNER","ALL",142,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.871936465049292
"425","TANNER","W166",142,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.969385698798601
"426","TANNER","E166",142,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.86679698079173
"427","TANNER","ALL",143,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.878425293428466
"428","TANNER","W166",143,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.971463497606273
"429","TANNER","E166",143,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.874902685360645
"430","TANNER","ALL",144,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.884628843550318
"431","TANNER","W166",144,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.973404144800276
"432","TANNER","E166",144,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.882581956183935
"433","TANNER","ALL",145,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.890555286414407
"434","TANNER","W166",145,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.975216183692337
"435","TANNER","E166",145,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.889849174298776
"436","TANNER","ALL",146,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.896213013636304
"437","TANNER","W166",146,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.976907692900453
"438","TANNER","E166",146,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.896719244897492
"439","TANNER","ALL",147,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.901610578500942
"440","TANNER","W166",147,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.978486302466233
"441","TANNER","E166",147,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.903207439436713
"442","TANNER","ALL",148,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.906756641780726
"443","TANNER","W166",148,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.97995921077802
"444","TANNER","E166",148,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.909329252924858
"445","TANNER","ALL",149,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.91165992229244
"446","TANNER","W166",149,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.98133320203252
"447","TANNER","E166",149,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.915100276296235
"448","TANNER","ALL",150,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.916329152110203
"449","TANNER","W166",150,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.98261466400601
"450","TANNER","E166",150,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.92053608351741
"451","TANNER","ALL",151,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.920773036304719
"452","TANNER","W166",151,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.983809605940712
"453","TANNER","E166",151,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.925652132863225
"454","TANNER","ALL",152,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.925000217041035
"455","TANNER","W166",152,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.984923676382778
"456","TANNER","E166",152,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.930463681641194
"457","TANNER","ALL",153,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.929019241837256
"458","TANNER","W166",153,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.98596218083578
"459","TANNER","E166",153,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.934985713528675
"460","TANNER","ALL",154,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.932838535764424
"461","TANNER","W166",154,1990,"EBS",0.07242433,0.005386361,94.29234,1.1661731,0.986930099117811
"462","TANNER","E166",154,1990,"EBS",0.07209035,0.006293141,116.01968,1.3749107,0.939232877611555
"463","TANNER","ALL",155,1990,"EBS",0.05941187,0.004382892,109.71369,1.4089144,0.936466377352094
