"","SPECIES","SIZE","YEAR","REGION","DISTRICT","A_EST","A_SE","B_EST","B_SE","PROP_MATURE"
"1042","SNOW",6,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.00148905566052302
"1043","SNOW",11,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.00225789576222628
"1044","SNOW",16,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.00342234839805282
"1045","SNOW",21,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.00518421767113879
"1046","SNOW",26,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.00784597905953083
"1047","SNOW",31,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.0118580930059797
"1048","SNOW",36,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.0178848552165112
"1049","SNOW",41,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.0268913038895311
"1050","SNOW",46,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.0402473520239073
"1051","SNOW",51,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.0598290759899834
"1052","SNOW",56,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.0880638000212635
"1053","SNOW",61,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.127811725024758
"1054","SNOW",66,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.181921119450295
"1055","SNOW",71,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.252311100569136
"1056","SNOW",76,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.33866195886255
"1057","SNOW",81,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.437281775889227
"1058","SNOW",86,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.541121959861606
"1059","SNOW",91,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.641509462736925
"1060","SNOW",96,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.730858601030249
"1061","SNOW",101,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.804717580860561
"1062","SNOW",106,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.862131326659006
"1063","SNOW",111,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.904664979789149
"1064","SNOW",116,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.935064978417237
"1065","SNOW",121,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.956240066998687
"1066","SNOW",126,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.97072620816764
"1067","SNOW",131,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.980514622962666
"1068","SNOW",136,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.987073623556957
"1069","SNOW",141,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.991444055099874
"1070","SNOW",146,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.994345300830448
"1071","SNOW",151,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.996266464329199
"1072","SNOW",156,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.997536536576133
"1073","SNOW",161,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.998375260901709
"1074","SNOW",166,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.998928735186167
"1075","SNOW",171,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.999293799467603
"1076","SNOW",176,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.999534515571703
"1077","SNOW",181,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.999693206173673
"1078","SNOW",186,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.999797807720236
"1079","SNOW",191,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.999866750057893
"1080","SNOW",196,2019,"EBS","ALL",0.08341229,0.009373278,84.02355,1.5299687,0.999912186906305
"1081","SNOW",1,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.0395823161967696
"1082","SNOW",6,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.0499668392659132
"1083","SNOW",11,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.0628973485999549
"1084","SNOW",16,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.078896152743675
"1085","SNOW",21,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.0985365618712077
"1086","SNOW",26,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.12241645953027
"1087","SNOW",31,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.151113430895619
"1088","SNOW",36,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.185118533795918
"1089","SNOW",41,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.224749837145506
"1090","SNOW",46,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.270053862111898
"1091","SNOW",51,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.320712184600526
"1092","SNOW",56,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.375978627327823
"1093","SNOW",61,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.434674592648107
"1094","SNOW",66,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.495261312060246
"1095","SNOW",71,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.55598752071364
"1096","SNOW",76,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.61508588588033
"1097","SNOW",81,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.670973242239301
"1098","SNOW",86,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.722408203389449
"1099","SNOW",91,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.768575867409493
"1100","SNOW",96,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.809094268432448
"1101","SNOW",101,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.843958876040081
"1102","SNOW",106,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.873452131183229
"1103","SNOW",111,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.898044317120417
"1104","SNOW",116,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.918304467480029
"1105","SNOW",121,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.934830775328761
"1106","SNOW",126,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.948202523536379
"1107","SNOW",131,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.958951066016462
"1108","SNOW",136,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.967545510579038
"1109","SNOW",141,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.974388588724736
"1110","SNOW",146,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.979818889023286
"1111","SNOW",151,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.984116589580746
"1112","SNOW",156,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.98751073239061
"1113","SNOW",161,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.990186809587142
"1114","SNOW",166,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.99229395788661
"1115","SNOW",171,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.993951410273957
"1116","SNOW",176,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.995254074903112
"1117","SNOW",181,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.996277239766735
"1118","SNOW",186,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.997080469552522
"1119","SNOW",191,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.997710791178179
"1120","SNOW",196,2021,"EBS","ALL",0.0487697,0.007846442,66.38867,3.6670563,0.998205272395202
"1121","SNOW",1,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.00524160726140165
"1122","SNOW",6,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.00733302544481339
"1123","SNOW",11,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.0102503274297222
"1124","SNOW",16,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.0143114889426447
"1125","SNOW",21,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.0199492441671828
"1126","SNOW",26,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.0277453780932331
"1127","SNOW",31,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.0384686403904758
"1128","SNOW",36,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.0531099265773228
"1129","SNOW",41,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.0729012361413196
"1130","SNOW",46,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.0992943486402607
"1131","SNOW",51,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.133863115948428
"1132","SNOW",56,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.178087263379002
"1133","SNOW",61,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.232991500983293
"1134","SNOW",66,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.298671673981291
"1135","SNOW",71,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.373842674497672
"1136","SNOW",76,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.455641441794679
"1137","SNOW",81,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.53990561754513
"1138","SNOW",86,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.621948613358698
"1139","SNOW",91,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.697557125200614
"1140","SNOW",96,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.763787294103822
"1141","SNOW",101,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.819271747071399
"1142","SNOW",106,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.864043242869771
"1143","SNOW",111,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.899089681007598
"1144","SNOW",116,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.925876981012164
"1145","SNOW",121,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.945980654889681
"1146","SNOW",126,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.960862286109776
"1147","SNOW",131,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.971766578499956
"1148","SNOW",136,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.979696983340819
"1149","SNOW",141,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.985433230425097
"1150","SNOW",146,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.989566065932987
"1151","SNOW",151,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.992535229304931
"1152","SNOW",156,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.994664019962625
"1153","SNOW",161,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.996188057285415
"1154","SNOW",166,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.997277997505011
"1155","SNOW",171,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.998056901437877
"1156","SNOW",176,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.998613231107606
"1157","SNOW",181,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.999010435636528
"1158","SNOW",186,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.999293951511426
"1159","SNOW",191,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.999496279416661
"1160","SNOW",196,2022,"EBS","ALL",0.06757293,0.009025401,78.63274,2.2429171,0.999640648327753
"1161","SNOW",1,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.000840657837845248
"1162","SNOW",6,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.00128849733122766
"1163","SNOW",11,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.00197444069446321
"1164","SNOW",16,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.00302444643705969
"1165","SNOW",21,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.004630253654366
"1166","SNOW",26,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.00708259532651052
"1167","SNOW",31,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.0108196631062003
"1168","SNOW",36,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.0164958021787171
"1169","SNOW",41,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.025074237048268
"1170","SNOW",46,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.0379416784530029
"1171","SNOW",51,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.0570261121484219
"1172","SNOW",56,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.0848631412200381
"1173","SNOW",61,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.124494682531597
"1174","SNOW",66,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.179013907545183
"1175","SNOW",71,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.250575159238497
"1176","SNOW",76,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.33893326385427
"1177","SNOW",81,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.440149332665429
"1178","SNOW",86,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.546599254938129
"1179","SNOW",91,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.64895183854456
"1180","SNOW",96,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.739222350448575
"1181","SNOW",101,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.812970152408027
"1182","SNOW",106,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.869542729260564
"1183","SNOW",111,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.910879179293694
"1184","SNOW",116,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.940021288366989
"1185","SNOW",121,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.960051982272816
"1186","SNOW",126,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.973581163354897
"1187","SNOW",131,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.982611409852043
"1188","SNOW",136,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.988591190042576
"1189","SNOW",141,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.992530210111017
"1190","SNOW",146,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.995115958066623
"1191","SNOW",151,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.996809498870669
"1192","SNOW",156,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.997917033850343
"1193","SNOW",161,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.998640628848802
"1194","SNOW",166,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.999113079885889
"1195","SNOW",171,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.999421425143057
"1196","SNOW",176,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.999622612062717
"1197","SNOW",181,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.999753857802781
"1198","SNOW",186,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.999839467007366
"1199","SNOW",191,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.999895304118852
"1200","SNOW",196,2023,"EBS","ALL",0.08549911,0.005533664,83.81355,0.8596977,0.999931721109558
"1201","SNOW",1,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.00416420371197487
"1202","SNOW",6,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.00583473179344846
"1203","SNOW",11,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.00816991737700207
"1204","SNOW",16,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.0114289505361069
"1205","SNOW",21,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.01596710419686
"1206","SNOW",26,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.0222666583194746
"1207","SNOW",31,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.0309733664378629
"1208","SNOW",36,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.0429350701236212
"1209","SNOW",41,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.0592339234665418
"1210","SNOW",46,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.0811951704423745
"1211","SNOW",51,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.110343637101527
"1212","SNOW",56,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.148267598066161
"1213","SNOW",61,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.196348983933847
"1214","SNOW",66,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.25534805996986
"1215","SNOW",71,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.324907934956137
"1216","SNOW",76,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.403157715584157
"1217","SNOW",81,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.486667434024881
"1218","SNOW",86,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.570928213316932
"1219","SNOW",91,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.651268880756463
"1220","SNOW",96,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.723842713639042
"1221","SNOW",101,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.786269828960255
"1222","SNOW",106,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.837748160910674
"1223","SNOW",111,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.878739779247311
"1224","SNOW",116,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.910481815284065
"1225","SNOW",121,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.934533829030883
"1226","SNOW",126,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.952460896148958
"1227","SNOW",131,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.965659258550653
"1228","SNOW",136,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.975288406936198
"1229","SNOW",141,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.982267122555224
"1230","SNOW",146,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.987300665659869
"1231","SNOW",151,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.99091862848119
"1232","SNOW",156,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.993512628557056
"1233","SNOW",161,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.995369141952409
"1234","SNOW",166,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.996696137278728
"1235","SNOW",171,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.997643775656482
"1236","SNOW",176,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.998320063510376
"1237","SNOW",181,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.998802474977809
"1238","SNOW",186,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.999146475345695
"1239","SNOW",191,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.999391718541195
"1240","SNOW",196,2024,"EBS","ALL",0.06779643,0.005083521,81.78681,1.2553419,0.999566526592915
"1241","SNOW",1,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.00529765932705411
"1242","SNOW",6,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.00739623109846054
"1243","SNOW",11,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.0103174913336688
"1244","SNOW",16,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.0143758397876034
"1245","SNOW",21,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.0199982683627437
"1246","SNOW",26,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.0277577154732158
"1247","SNOW",31,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.0384098733636764
"1248","SNOW",36,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.0529273142601447
"1249","SNOW",41,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.0725179818185612
"1250","SNOW",46,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.0986050170969114
"1251","SNOW",51,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.132733385116792
"1252","SNOW",56,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.176362858686642
"1253","SNOW",61,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.2305214695606
"1254","SNOW",66,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.295347613134886
"1255","SNOW",71,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.36964637857802
"1256","SNOW",76,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.450681707144379
"1257","SNOW",81,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.534420657568727
"1258","SNOW",86,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.616263425891431
"1259","SNOW",91,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.692010545156975
"1260","SNOW",96,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.758661118297675
"1261","SNOW",101,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.814749320163329
"1262","SNOW",106,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.860204318185708
"1263","SNOW",111,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.895930644658455
"1264","SNOW",116,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.923340384249604
"1265","SNOW",121,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.943982334136854
"1266","SNOW",126,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.959311010402361
"1267","SNOW",131,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.97057589169194
"1268","SNOW",136,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.978791003790676
"1269","SNOW",141,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.984748525975968
"1270","SNOW",146,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.989051323024252
"1271","SNOW",151,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.992149877531224
"1272","SNOW",156,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.99437650468369
"1273","SNOW",161,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.995974128807258
"1274","SNOW",166,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.99711918595678
"1275","SNOW",171,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.997939234454419
"1276","SNOW",176,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.998526194123459
"1277","SNOW",181,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.998946148948325
"1278","SNOW",186,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.999246529697644
"1279","SNOW",191,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.999461338638228
"1280","SNOW",196,2025,"EBS","ALL",0.06716349,0.006535271,78.94679,1.643924,0.999614930701111
